Easting,Northing
2554539.734,2391594.895
2554539.734,2391594.895
2556923.058,2400147.797
2556923.058,2400147.797
2556620.755,2395352.173
2558825.138,2400207.316
2558733.513,2395907.396
2558733.513,2395907.396
2558733.513,2395907.396
2560250.544,2396675.42
2566690.906,2393736.937
2566690.906,2393736.937
2567056.831,2392128.388
2568854.742,2391990.044
2559210.061,2394796.751
2559210.061,2394796.751
2558650.364,2392007.429
2558650.364,2392007.429
2552384.589,2393741.796
2555357.201,2401781.833
2555357.201,2401781.833
2556558.91,2392452.215
2558680.399,2398109.492
2558680.399,2398109.492
2563499.396,2394205.112
2570556.918,2392053.843
2571307.964,2389736.728
2571307.964,2389736.728
2564886.624,2393575.279
2381279.769,2333089.393
2565735.622,2395858.258
2551317.052,2404669.055
2550621.17,2400182.081
2552331.526,2395943.864
2552331.526,2395943.864
2554823.125,2400192.546
2554823.125,2400192.546
2554037.873,2396207.596
2554037.873,2396207.596
2556923.058,2400147.797
2556620.755,2395352.173
2556620.755,2395352.173
2556620.755,2395352.173
2556899.428,2394345.793
2556899.428,2394345.793
2556899.428,2394345.793
2558733.513,2395907.396
2558733.513,2395907.396
2558733.513,2395907.396
2560380.372,2398073.272
2560380.372,2398073.272
2560380.372,2398073.272
2560380.372,2398073.272
2560809.85,2390060.506
2568854.742,2391990.044
2568854.742,2391990.044
2559210.061,2394796.751
2559210.061,2394796.751
2559210.061,2394796.751
2558650.364,2392007.429
2558650.364,2392007.429
2555357.201,2401781.833
2555357.201,2401781.833
2556558.91,2392452.215
2565633.492,2395760.386
2570556.918,2392053.843
2570556.918,2392053.843
2570556.918,2392053.843
2564886.624,2393575.279
2550657.413,2401881.995
2550657.413,2401881.995
2550657.413,2401881.995
2550657.413,2401881.995
2550657.413,2401881.995
2552486.972,2398541.639
2176536.761,2380348.872
2365686.723,2327970.635
2533093.475,2399300.813
2546416.899,2423285.332
2548142.772,2429445.564
2539547.526,2401618.798
2559674.149,2407192.196
2557631.658,2405234.843
2563610.197,2404107.166
2549568.132,2402405.416
2539547.526,2401618.798
2769375.459,2406139.42
2409303.559,2326711.798
2851034.382,2466098.9
2399223.09,2319192.531
2920232.571,2427663.6
2552333.37,2391341.851
2810127.391,2422941.77
2547991.986,2441773.303
2732673.193,2450568.39
2766630.245,2399836.144
2569465.71,2455495.897
2568750.549,2458276.121
2562337.427,2389884.757
2528835.431,2440010.878
2588394.216,2440597.3
2654594.712,2496228.279
2773615.506,2494728.073
2183576.918,2374866.649
2195605.812,2366057.666
2195160.239,2366114.34
2195605.812,2366057.666
2191431.825,2360350.017
2191431.825,2360350.017
2194728.125,2390091.62
2188872.037,2389875.71
2203971.531,2377466.263
2192890.664,2360403.931
2195943.41,2356813.13
2194417.355,2358608.678
2834497.351,2418602.945
2834497.351,2418602.945
2828982.927,2428076.293
2828982.927,2428076.293
2830453.609,2428018.591
2831778.279,2424264.215
2828838.218,2424379.828
2828693.507,2420683.318
2828693.507,2420683.318
2836780.064,2438873.961
2834497.351,2418602.945
2833394.945,2427902.411
2830308.254,2424322.15
2830308.254,2424322.15
2830308.254,2424322.15
2831778.279,2424264.215
2828693.507,2420683.318
2830744.317,2435411.343
2195605.812,2366057.666
2195740.849,2362359.901
2194213.826,2364155.364
2415084.393,2335303.424
2554333.335,2391299.167
2183828.194,2373647.006
2758238.447,2449977.321
2757442.321,2419836.762
2373428.543,2294613.69
2535399.409,2441719.701
2550036.345,2424403.634
2566437.739,2443062.561
2545738.897,2410490.071
2565776.141,2459082.167
2565649.356,2453082.786
2806356.609,2434023.547
2804544.334,2443064.01
2806377.424,2435023.416
2806356.609,2434023.547
2806502.379,2441022.606
2758589.483,2446024.225
2603929.012,2418258.736
2634110.812,2473648.367
2588695.401,2407576.075
2730500.799,2537652.526
2752079.448,2517189.435
2868840.043,2456726.761
2769796.757,2407774.003
2772489.321,2411591.02
2593841.803,2458034.517
2920606.461,2433248.397
2767908.607,2406186.431
2619244.991,2479909.594
2619244.991,2479909.594
2546335.296,2408487.517
2541760.584,2411575.187
2544887.79,2412195.012
2544738.987,2410511.372
2544738.987,2410511.372
2782838.383,2409503.669
2554819.742,2461314.292
2557418.61,2395235.119
2571333.52,2390936.772
2578891.776,2437841.377
2577079.365,2400861.948
2583491.904,2456293.619
2571655.386,2452703.196
2602179.757,2415393.162
2602157.251,2413543.538
2603671.054,2417224.773
2574376.456,2426784.124
2572938.05,2430496.201
2570011.2,2432370.774
2581397.791,2393724.122
2617401.042,2392960.391
2765796.658,2407857.25
2755754.585,2406065.419
2781776.051,2406524.484
2792796.572,2407296.024
2787817.499,2408399.807
2793838.046,2409275.182
2789817.44,2408358.271
2790817.405,2408337.507
2362274.234,2321161.757
2362872.247,2322372.191
2362872.247,2322372.191
2379087.335,2325888.769
2380043.394,2326930.82
2377916.349,2329842.006
2149003.367,2392206.843
2846851.584,2409177.751
2415084.393,2335303.424
2558418.596,2395213.8
2755150.775,2425086.945
2555041.677,2393635.794
2619051.457,2400029.466
2619051.457,2400029.466
2609554.245,2405133.076
2201710.117,2358873.083
2201710.117,2358873.083
2191431.825,2360350.017
2201710.117,2358873.083
2191431.825,2360350.017
2197267.236,2360564.142
2197334.433,2358715.206
2197267.236,2360564.142
2842100.913,2421278.287
2830914.854,2460518.25
2842330.083,2480282.724
2161507.486,2377703.582
2158865.241,2479410.975
2158865.241,2479410.975
2157460.502,2477503.217
2157460.502,2477503.217
2158865.241,2479410.975
2852047.422,2416033.878
2818057.047,2411837.769
2895838.036,2408526.83
2667964.682,2473533.106
2809477.462,2458430.131
2797375.153,2408894.664
2726012.626,2431475.599
2835667.843,2485191.713
2829961.073,2490968.523
2603648.224,2415375.165
2742622.388,2445815.631
2735511.52,2455268.747
2835892.401,2416696.057
2569949.676,2424972.342
2825722.705,2477251.982
2551124.973,2352032.833
2576756.312,2365713.484
2569303.575,2347275.698
2536672.591,2379861.317
2533253.763,2439994.634
2719476.913,2520451.777
2719476.913,2520451.777
2193790.102,2355808.496
2193790.102,2355808.496
2190317.077,2351051.298
2190317.077,2351051.298
2547876.225,2421427.416
2562502.585,2412082.455
2529555.63,2435384.308
2529361.336,2379890.115
2547876.225,2421427.416
2546416.899,2423285.332
2893076.667,2412360.274
2896527.966,2407568.32
2896527.966,2407568.32
2547876.225,2421427.416
2785443.453,2490735.846
2893942.565,2430836.592
2553825.229,2432489.788
2760919.052,2417510.796
2902180.291,2448963.162
2895241.326,2458549.19
2902180.291,2448963.162
2913429.916,2437307.943
2913429.916,2437307.943
2883559.751,2429465.223
2883559.751,2429465.223
2416456.542,2337890.386
2420049.259,2342551.969
2775910.56,2426284.811
2547823.605,2412178.822
2591758.727,2402564.122
2591758.727,2402564.122
2776517.593,2444770.916
2547823.605,2412178.822
2577436.376,2439704.573
2923363.512,2429406.146
2923363.512,2429406.146
2790933.579,2435031.746
2762643.016,2472970.887
2540395.003,2393719.126
2592163.499,2439556.32
2540439.531,2402968.415
2599199.097,2411729.108
2606538.194,2411639.166
2592163.499,2439556.32
2204561.708,2360826.051
2893076.667,2412360.274
2893076.667,2412360.274
2807388.948,2523277.219
2778642.003,2509465.831
2917204.437,2424158.446
2915551.547,2420536.564
2197267.236,2360564.142
2570149.624,2449016.623
2565755.367,2452751.227
2178497.783,2373746.796
2174664.751,2378226.744
2185177.862,2371224.5
2547876.225,2421427.416
2578545.289,2400848.346
2783885.541,2444525.745
2857159.631,2432479.773
2145427.53,2377036.011
2569765.095,2402775.896
2377722.832,2300393.819
2547876.225,2421427.416
2783885.541,2444525.745
2897401.964,2426044.539
2569842.006,2412024.635
2547823.605,2412178.822
2546590.295,2454728.299
2577096.367,2402711.722
2584427.58,2402641.13
2577096.367,2402711.722
2577096.367,2402711.722
2848879.578,2410612.216
2848879.578,2410612.216
2843573.432,2460812.005
2585079.237,2467375.303
2577606.367,2458199.376
2174664.751,2378226.744
2848879.578,2410612.216
2848879.578,2410612.216
2694153.705,2454472.354
2569688.183,2393526.82
2893076.667,2412360.274
2893076.667,2412360.274
2894375.496,2440074.356
2891343.956,2438364.323
2875377.864,2411319.441
2569688.183,2393526.82
2569688.183,2393526.82
2896527.966,2407568.32
2764941.361,2546908.405
2745629.436,2524361.174
2893076.667,2412360.274
2373462.898,2294776.461
2373462.898,2294776.461
2394750.778,2328390.459
2226142.857,2370819.016
2226142.857,2370819.016
2373462.898,2294776.461
2863715.588,2413684.778
2900416.198,2412013.086
2341278.695,2466308.219
2570226.524,2458263.976
2569688.183,2393526.82
2569688.183,2393526.82
2602179.757,2415393.162
2871873.665,2431841.82
2700867.249,2426563.305
2628129.932,2383585.847
2583455.316,2452594.74
2894808.416,2449311.882
2409283.311,2328562.209
2373377.84,2300328.393
2416456.542,2337890.386
2761206.398,2426754.77
2773089.909,2430078.21
2409182.071,2337813.967
2416456.542,2337890.386
2230285.905,2378358.04
2848879.578,2410612.216
2661625.18,2529147.396
2629404.935,2466812.669
2371986.87,2296604.822
2785443.453,2490735.846
2561330.331,2452784.539
2549530.155,2452862.008
2864917.371,2441403.24
2893076.667,2412360.274
2893076.667,2412360.274
2893076.667,2412360.274
2549530.155,2452862.008
2549530.155,2452862.008
2834718.3,2424147.573
2851892.353,2412337.696
2766382.979,2404384.32
2584799.97,2439633.67
2893076.667,2412360.274
2197455.636,2395744.053
2808203.939,2464028.886
2806659.781,2462234.448
2835667.843,2485191.713
2829889.053,2489120.56
2841872.198,2455328.117
2836191.206,2461109.418
2842820.821,2442332.209
2832508.28,2442745.87
2835454.772,2442628.97
2835822.993,2451869.303
2843648.691,2462659.938
2835454.772,2442628.97
2843949.725,2470051.595
2833384.232,2464922.615
2841872.198,2455328.117
2570149.624,2449016.623
2913991.055,2418761.747
2922170.78,2435021.907
2923363.512,2429406.146
2916008.748,2429773.415
2635444.383,2383470.59
2540439.531,2402968.415
2628129.932,2383585.847
2620815.384,2383694.699
2409283.311,2328562.209
2165967.137,2376031.756
2161582.444,2375855.105
2178908.539,2382093.741
2185387.211,2365678.226
2409283.311,2328562.209
2402017.007,2328479.515
2203840.387,2381163.918
2202180.231,2386658.255
2199319.911,2384704.682
2196595.302,2379052.608
2198854.133,2397645.569
2522803.775,2388235.491
2394868.221,2319138.396
2667250.889,2512391.693
2540439.531,2402968.415
2538956.073,2399275.669
2549226.42,2401071.621
2569688.183,2393526.82
2555041.677,2393635.794
2562364.954,2393584.512
2579940.612,2393435.28
2578441.334,2389749.432
2416456.542,2337890.386
2546243.489,2391838.978
2581405.235,2393421.178
2416363.406,2347141.754
2402017.007,2328479.515
2409283.311,2328562.209
2416456.542,2337890.386
2406355.884,2330380.278
2415039.547,2334174.939
2373349.488,2302178.992
2373349.488,2302178.992
2374770.111,2304051.64
2380619.513,2300436.167
2373377.84,2300328.393
2402017.007,2328479.515
2341209.084,2470006.492
2347255.288,2462719.029
2587340.778,2400761.345
2604815.683,2391310.888
2599089.804,2402480.695
2598980.508,2393231.947
2610770.468,2398634.473
2606420.805,2402390.852
2613626.236,2393046.049
2616555.342,2393005.793
2613626.236,2393046.049
2606538.194,2411639.166
2610770.468,2398634.473
2540662.15,2449210.21
2540573.106,2430714.343
2533290.189,2449242.474
2348665.672,2466444.025
2584799.97,2439633.67
2584799.97,2439633.67
2374742.084,2305902.2
2379171.171,2300415.12
2530334.76,2447404.022
2379171.171,2300415.12
2380218.567,2328193.269
2380245.295,2326342.94
2377722.832,2300393.819
2554980.955,2384386.241
2775303.492,2407797.599
2772249.076,2404195.807
2580011.21,2400834.487
2738254.193,2395978.216
2767967.697,2408035.271
2769375.459,2406139.42
2759735.937,2426800.351
2756821.963,2403757.424
2760919.052,2417510.796
2767908.607,2406186.431
2768263.144,2417279.288
2646232.203,2414741.439
2724442.587,2427817.039
2635077.78,2451925.931
2628979.97,2439072.89
2657717.471,2479279.783
2666522.455,2475411.439
2660641.639,2477374.994
2645816.315,2475793.921
2647005.421,2459125.609
2710889.226,2474420.949
2671183.72,2486417.079
2724936.336,2446306.518
2719521.539,2464950.761
2732560.607,2455350.651
2737782.669,2431150.978
2732560.607,2455350.651
2755549.199,2434330.686
2745677.771,2449427.729
2725331.318,2461097.41
2739674.785,2445900.026
2768263.144,2417279.288
2740726.947,2482874.505
2739674.785,2445900.026
2769740.254,2463495.317
2755529.391,2482440.311
2755250.177,2473197.454
2762643.016,2472970.887
2771618.866,2430125.87
2777441.959,2428085.047
2768676.755,2430220.418
2757190.465,2439832.052
2768144.967,2413581.719
2766970.635,2422872.402
2798948.555,2453257.91
2791892.635,2462758.186
2785443.453,2490735.846
2931191.309,2438268.218
2900857.239,2421251.001
2900416.198,2412013.086
2908204.55,2420896.998
2795973.058,2410795.185
2787926.456,2433284.528
2808392.325,2428857.102
2780321.646,2426138.804
2778851.293,2426187.731
2781791.991,2426089.62
2783200.004,2424191.564
2792019.895,2423889.577
2787230.216,2412949.996
2782701.404,2409402.227
2781047.969,2403905.334
2779704.869,2407651.913
2781171.977,2407602.838
2779766.548,2409500.657
2782639.077,2407553.505
2893076.667,2412360.274
2852124.955,2417881.952
2835966.376,2418544.276
2835892.401,2416696.057
2821134.197,2415422.683
2835892.401,2416696.057
2820992.718,2411725.932
2569995.819,2430521.183
2562709.016,2439827.044
2547928.845,2430675.712
2555284.547,2430630.641
2569995.819,2430521.183
2577351.377,2430456.796
2584613.78,2421137.993
2591961.119,2421060.815
2591961.119,2421060.815
2540439.531,2402968.415
2559527.457,2406554.527
2595088.006,2437674.082
2606890.339,2439382.284
2547876.225,2421427.416
2570072.723,2439769.032
2603648.224,2415375.165
2613877.21,2411542.799
2578891.776,2437841.377
2547823.605,2412178.822
2195923.425,2397539.571
2195923.425,2397539.571
2149276.512,2460508.055
2167355.058,2377938.658
2167355.058,2377938.658
2167355.058,2377938.658
2167355.058,2377938.658
2160045.619,2377644.174
2160045.619,2377644.174
2167355.058,2377938.658
2174664.751,2378226.744
2174664.751,2378226.744
2182326.835,2369264.997
2181974.693,2378508.431
2203905.959,2379315.098
2203578.105,2388559.047
2203578.105,2388559.047
2196259.357,2388296.268
2196259.357,2388296.268
2195923.425,2397539.571
2195923.425,2397539.571
2155905.907,2479290.971
2155905.907,2479290.971
2218839.629,2370575.994
2219151.326,2361330.713
2211856.406,2361081.574
2629829.875,2494550.665
2577011.358,2393462.717
2581387.262,2391571.345
2606538.194,2411639.166
2605116.688,2415356.912
2580011.21,2400834.487
2628129.932,2383585.847
2628129.932,2383585.847
2620815.384,2383694.699
2606538.194,2411639.166
2606538.194,2411639.166
2610990.511,2415281.326
2606538.194,2411639.166
2588806.684,2400745.947
2597580.524,2398798.429
2597580.524,2398798.429
2597580.524,2398798.429
2588806.684,2400745.947
2615421.262,2417071.512
2576977.354,2389763.016
2587321.51,2398911.581
2588767.499,2397046.411
2599002.367,2395081.724
2613751.725,2402294.593
2613751.725,2402294.593
2613626.236,2393046.049
2607863.194,2400522.415
2610770.468,2398634.473
2158865.241,2479410.975
2675204.389,2465986.719
2772761.586,2511507.162
2695303.174,2504393.451
2828592.648,2455856.134
2845008.048,2423731.219
2835675.706,2448173.198
2832052.428,2468676.867
2835675.706,2448173.198
2410676.807,2334129.108
2559737.291,2436149.302
2371614.101,2320661.423
2371614.101,2320661.423
2371614.101,2320661.423
2373377.84,2300328.393
2190746.945,2378838.009
2187408.038,2389821.092
2755661.543,2438028.192
2765734.611,2430313.936
2773210.022,2433775.514
2777441.959,2428085.047
2759629.09,2471213.728
2740726.947,2482874.505
2745623.867,2447578.971
2737782.669,2431150.978
2725331.318,2461097.41
2769740.254,2463495.317
2742675.646,2447664.417
2738566.974,2458883.336
2742941.93,2456908.206
2732560.607,2455350.651
2723462.453,2446345.748
2774560.943,2430030.292
2768440.408,2422825.556
2764205.412,2428511.579
2768144.967,2413581.719
2753716.065,2471393.389
2755529.391,2482440.311
2742675.646,2447664.417
2744149.76,2447621.823
2766853.106,2419174.882
2753909.864,2428828.907
2719473.462,2463101.912
2671183.72,2486417.079
2710889.226,2474420.949
2645816.315,2475793.921
2647005.421,2459125.609
2660641.639,2477374.994
2666486.032,2473562.363
2659127.513,2475553.866
2626449.986,2466857.421
2626449.986,2466857.421
2635077.78,2451925.931
2628979.97,2439072.89
2628979.97,2439072.89
2721598.744,2431593.082
2640358.75,2414841.703
2768263.144,2417279.288
2767967.697,2408035.271
2767967.697,2408035.271
2769375.459,2406139.42
2775303.492,2407797.599
2772249.076,2404195.807
2772249.076,2404195.807
2772309.138,2406044.629
2759735.937,2426800.351
2762330.092,2415616.188
2756512.5,2417646.613
2606538.194,2411639.166
2580011.21,2400834.487
2580011.21,2400834.487
2753295.496,2408491.352
2635294.596,2374221.677
2561209.393,2436138.735
2595088.006,2437674.082
2589002.6,2419242.838
2572970.106,2434195.362
2606890.339,2439382.284
2562433.77,2402833.652
2540439.531,2402968.415
2584613.78,2421137.993
2584613.78,2421137.993
2577351.377,2430456.796
2547928.845,2430675.712
2555284.547,2430630.641
2858729.557,2469436.71
2373349.488,2302178.992
2382067.859,2300456.963
2843949.725,2470051.595
2895619.55,2446170.074
2885936.592,2461370.344
2619720.533,2502963.689
2776776.052,2406628.402
2776776.052,2406628.402
2599199.097,2411729.108
2599199.097,2411729.108
2578331.131,2437808.92
2560900.302,2393595.281
2407871.19,2324845.345
2407871.19,2324845.345
2559418.585,2395192.484
2552146.843,2399204.084
2864917.371,2441403.24
2835892.401,2416696.057
2820992.718,2411725.932
2850347.204,2410551.03
2849033.354,2414308.477
2820992.718,2411725.932
2820992.718,2411725.932
2820992.718,2411725.932
2784168.818,2409352.626
2787926.456,2433284.528
2792019.895,2423889.577
2778851.293,2426187.731
2808392.325,2428857.102
2826783.536,2485539.516
2829961.073,2490968.523
2809680.916,2463974.82
2840396.734,2455387.819
2845125.429,2462599.667
2841142.852,2473867.305
2835528.416,2444477.056
2831616.403,2457588.667
2835307.481,2438932.772
2922170.78,2435021.907
2539693.268,2400197.162
2791377.459,2469252.94
2897995.057,2407498.793
2563257.416,2414851.538
2373377.84,2300328.393
2373377.84,2300328.393
2898712.869,2453756.914
2902519.829,2440614.553
2902519.829,2440614.553
2897995.057,2407498.793
2341586.514,2334023.165
2894808.416,2449311.882
2897995.057,2407498.793
2175241.132,2363437.56
2623866.832,2414835.737
2768755.122,2405794.762
2192890.664,2360403.931
2374910.253,2294798.508
2541440.616,2396576.49
2721386.857,2594398.295
2695728.882,2522881.725
2381935.822,2309709.881
2695301.706,2481366.41
2851908.818,2460080.015
2373428.543,2294613.69
2860947.375,2461891.579
2571333.52,2390936.772
2160212.294,2482784.392
2776776.052,2406628.402
2571312.224,2389936.735
2831854.665,2409487.717
2776776.052,2406628.402
2633128.449,2379619.934
2619218.927,2478060.356
2576440.104,2395830.536
2596284.648,2413612.938
2737678.091,2427453.158
2570057.342,2437919.483
2556418.626,2395256.44
2567691.43,2455040.318
2619194.935,2477963.988
2571278.472,2408312.849
2551036.244,2424382.387
2538356.458,2439656.402
2571215.648,2400913.789
2571215.648,2400913.789
2571215.648,2400913.789
2582851.559,2391556.989
2585943.295,2466659.435
2699835.545,2445089.294
2593610.783,2403469.842
